Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-08-01,91.669,92.18,91.1,92.161,1007500,0.0,0.0
2017-08-02,92.065,92.364,91.032,92.065,1298900,0.0,0.0
2017-08-03,91.138,92.074,89.565,91.814,2136300,0.0,0.0
2017-08-04,92.373,94.554,91.958,94.294,2128700,0.0,0.0
2017-08-07,94.149,94.506,93.28,93.367,2060200,0.0,0.0
2017-08-08,92.933,94.101,92.779,93.551,1130300,0.0,0.0
2017-08-09,93.599,93.763,92.595,92.653,1481800,0.0,0.0
2017-08-10,92.47,92.836,90.221,90.357,1305600,0.0,0.0
2017-08-11,90.308,91.061,89.942,90.038,930300,0.0,0.0
2017-08-14,90.897,91.611,90.781,91.167,921500,0.0,0.0
2017-08-15,91.254,91.669,91.013,91.013,787300,0.0,0.0
2017-08-16,91.119,91.563,90.907,91.283,789200,0.0,0.0
2017-08-17,91.109,91.717,90.347,90.386,606800,0.0,0.0
2017-08-18,90.453,90.965,90.173,90.472,773100,0.0,0.0
2017-08-21,90.405,91.293,90.279,91.254,857100,0.0,0.0
2017-08-22,91.418,92.586,91.302,92.489,583900,0.0,0.0
2017-08-23,92.142,92.479,90.984,91.264,659600,0.0,0.0
2017-08-24,91.418,91.64,90.752,90.955,464300,0.0,0.0
2017-08-25,91.061,91.399,89.787,90.077,669200,0.0,0.0
2017-08-28,90.366,90.714,90.029,90.579,562900,0.0,0.0
2017-08-29,89.951,90.907,89.643,90.694,493000,0.0,0.0
2017-08-30,90.646,91.283,90.279,91.206,565800,0.0,0.0
2017-08-31,91.669,92.335,91.206,92.142,691700,0.0,0.0
2017-09-01,92.431,92.75,91.881,92.171,390000,0.0,0.0
2017-09-05,91.804,92.393,91.08,91.524,655100,0.0,0.0
2017-09-06,91.814,92.065,91.341,91.447,631500,0.0,0.0
2017-09-07,91.524,92.788,91.225,92.624,649400,0.0,0.0
2017-09-08,92.508,92.769,91.331,91.756,1047500,0.0,0.0
2017-09-11,92.229,93.522,91.389,93.116,924400,0.0,0.0
2017-09-12,93.599,94.699,93.386,94.641,1176100,0.0,0.0
2017-09-13,94.564,94.66,93.744,93.965,886800,0.0,0.0
2017-09-14,93.676,94.409,93.338,93.637,1089200,0.01,0.0
2017-09-15,93.608,94.38,93.464,94.149,1334100,0.0,0.0
2017-09-18,94.284,94.438,93.309,93.599,1107800,0.0,0.0
2017-09-19,93.772,93.772,92.711,92.721,842200,0.0,0.0
