Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-06-16,70.453,70.543,69.78,69.91,16936600,0.0,0.0
2017-06-19,70.551,71.573,70.453,71.443,15972300,0.0,0.0
2017-06-20,71.184,71.321,70.875,70.997,11197800,0.0,0.0
2017-06-21,70.965,71.021,70.38,70.672,10005900,0.0,0.0
2017-06-22,70.518,70.867,70.291,70.591,12180600,0.0,0.0
2017-06-23,71.111,71.386,70.259,70.462,18812000,0.0,0.0
2017-06-26,70.583,71.119,70.267,70.77,10082400,0.0,0.0
2017-06-27,71.151,72.149,70.981,71.427,15415200,0.0,0.0
2017-06-28,71.873,73.066,71.873,72.863,17466200,0.0,0.0
2017-06-29,74.907,75.158,73.26,73.942,27697800,0.0,0.0
2017-06-30,74.599,74.631,73.95,74.144,16892700,0.0,0.0
2017-07-03,74.683,76.249,74.56,75.653,13208100,0.5,0.0
2017-07-05,75.955,76.502,75.539,76.412,17535400,0.0,0.0
2017-07-06,76.298,77.089,75.759,76.167,16596100,0.0,0.0
2017-07-07,76.64,76.812,76.045,76.551,12817800,0.0,0.0
2017-07-10,76.265,76.412,75.931,76.012,13987200,0.0,0.0
2017-07-11,76.127,76.127,75.27,75.719,13262300,0.0,0.0
2017-07-12,75.539,75.719,75.099,75.458,13540100,0.0,0.0
2017-07-13,75.605,76.167,75.319,75.939,12820100,0.0,0.0
2017-07-14,74.071,75.539,73.883,75.246,22235200,0.0,0.0
2017-07-17,74.895,75.034,74.43,74.544,14374200,0.0,0.0
2017-07-18,73.777,74.699,73.671,74.283,14719400,0.0,0.0
2017-07-19,74.503,74.732,74.226,74.389,11651200,0.0,0.0
2017-07-20,74.348,74.813,74.144,74.389,11561700,0.0,0.0
2017-07-21,74.275,74.52,73.834,74.136,10971300,0.0,0.0
2017-07-24,74.193,74.666,74.153,74.454,10725100,0.0,0.0
2017-07-25,75.344,76.282,75.262,75.694,16447700,0.0,0.0
2017-07-26,75.939,76.012,74.781,74.985,11815500,0.0,0.0
2017-07-27,74.903,75.091,74.357,74.675,12332400,0.0,0.0
2017-07-28,74.593,74.838,74.153,74.454,9351900,0.0,0.0
2017-07-31,74.642,75.335,74.634,74.879,11520300,0.0,0.0
2017-08-01,75.441,75.972,75.27,75.882,12523700,0.0,0.0
2017-08-02,75.751,76.029,75.458,75.947,10165600,0.0,0.0
2017-08-03,75.613,75.963,75.237,75.45,11078800,0.0,0.0
2017-08-04,76.265,76.999,76.241,76.396,14324000,0.0,0.0
2017-08-07,76.583,76.828,76.436,76.689,7978300,0.0,0.0
2017-08-08,76.632,77.668,76.347,76.412,13745400,0.0,0.0
2017-08-09,75.841,76.412,75.719,76.29,11214400,0.0,0.0
2017-08-10,75.776,75.914,75.099,75.197,13252300,0.0,0.0
2017-08-11,75.148,75.588,74.422,74.569,10679500,0.0,0.0
2017-08-14,75.343,75.776,75.311,75.441,10994800,0.0,0.0
2017-08-15,76.11,76.314,75.572,75.637,8812700,0.0,0.0
2017-08-16,75.89,76.045,74.944,75.115,11085400,0.0,0.0
2017-08-17,74.846,75.009,73.818,73.941,13837500,0.0,0.0
2017-08-18,73.663,74.666,73.565,74.014,13040700,0.0,0.0
2017-08-21,74.104,74.177,73.541,73.924,11502100,0.0,0.0
2017-08-22,74.283,74.805,74.226,74.683,9211800,0.0,0.0
2017-08-23,74.12,75.319,74.096,74.773,8811300,0.0,0.0
2017-08-24,74.985,75.14,74.56,74.65,8623200,0.0,0.0
2017-08-25,74.944,75.433,74.879,74.952,11794600,0.0,0.0
2017-08-28,75.172,75.197,74.332,74.715,7292900,0.0,0.0
2017-08-29,73.777,74.479,73.663,74.308,10886100,0.0,0.0
2017-08-30,74.43,74.944,74.381,74.479,9165300,0.0,0.0
2017-08-31,74.887,74.919,74.063,74.136,13217400,0.0,0.0
2017-09-01,74.43,75.335,74.185,74.797,9815800,0.0,0.0
2017-09-05,74.242,74.316,72.611,73.011,16897300,0.0,0.0
2017-09-06,73.41,73.835,73.117,73.5,11845700,0.0,0.0
2017-09-07,73.5,73.516,71.844,72.211,14592300,0.0,0.0
2017-09-08,72.032,72.937,71.975,72.122,14242200,0.0,0.0
2017-09-11,72.913,73.614,72.554,73.239,13219000,0.0,0.0
2017-09-12,73.549,74.43,73.492,74.136,14003800,0.0,0.0
2017-09-13,73.908,74.634,73.671,74.348,12485400,0.0,0.0
2017-09-14,74.389,74.658,74.014,74.202,10562800,0.0,0.0
2017-09-15,74.291,74.805,74.03,74.732,18171800,0.0,0.0
2017-09-18,74.985,75.972,74.919,75.792,11318700,0.0,0.0
2017-09-19,75.621,76.967,75.466,76.624,12626100,0.0,0.0
2017-09-20,76.755,77.725,76.436,77.162,15311600,0.0,0.0
2017-09-21,77.048,77.79,76.828,77.513,10851500,0.0,0.0
2017-09-22,77.244,77.472,77.024,77.35,8358300,0.0,0.0
2017-09-25,77.089,77.391,76.224,76.771,10463400,0.0,0.0
2017-09-26,76.494,76.697,76.135,76.428,9358100,0.0,0.0
2017-09-27,77.464,78.076,77.146,77.636,15090200,0.0,0.0
2017-09-28,77.97,78.206,77.415,77.799,10270400,0.0,0.0
2017-09-29,77.733,77.913,77.505,77.905,11438400,0.0,0.0
2017-10-02,78.117,79.022,77.864,78.99,13797200,0.0,0.0
2017-10-03,78.981,79.471,78.932,79.406,9633500,0.0,0.0
2017-10-04,79.365,79.479,78.533,78.598,12166600,0.0,0.0
2017-10-05,78.762,79.911,78.393,79.656,14236200,0.56,0.0
2017-10-06,80.034,80.108,79.148,79.517,10231900,0.0,0.0
2017-10-09,79.55,79.64,78.877,79.098,7765100,0.0,0.0
2017-10-10,79.14,79.73,78.959,79.689,10631500,0.0,0.0
2017-10-11,79.443,79.591,78.877,79.451,14283600,0.0,0.0
2017-10-12,79.829,79.993,78.45,78.754,18251600,0.0,0.0
2017-10-13,78.335,79.345,77.909,78.647,13190600,0.0,0.0
2017-10-16,79.041,80.362,79.041,80.272,12434000,0.0,0.0
2017-10-17,80.46,80.551,79.845,80.091,10335700,0.0,0.0
2017-10-18,80.526,80.854,80.099,80.395,10158600,0.0,0.0
2017-10-19,79.738,80.567,79.656,80.493,9133900,0.0,0.0
2017-10-20,81.453,81.954,81.002,81.642,15326600,0.0,0.0
2017-10-23,81.642,82.036,81.42,81.502,9238600,0.0,0.0
2017-10-24,81.945,83.02,81.847,82.799,13000800,0.0,0.0
2017-10-25,83.069,83.233,82.2,82.881,14632700,0.0,0.0
2017-10-26,83.151,84.029,83.127,83.471,13054400,0.0,0.0
2017-10-27,83.217,83.873,82.905,83.496,10400400,0.0,0.0
2017-10-30,82.971,83.627,82.758,83.201,8839500,0.0,0.0
2017-10-31,83.168,83.439,82.512,82.544,8690200,0.0,0.0
2017-11-01,82.946,83.439,82.643,82.799,8418200,0.0,0.0
2017-11-02,82.758,83.496,82.175,83.348,8731800,0.0,0.0
2017-11-03,82.946,83.299,82.643,83.201,7103500,0.0,0.0
2017-11-06,83.143,83.43,82.585,82.684,8121500,0.0,0.0
2017-11-07,82.503,82.659,80.608,81.018,18822600,0.0,0.0
2017-11-08,80.624,80.707,79.706,80.108,18524700,0.0,0.0
2017-11-09,79.681,80.583,79.427,80.099,13697800,0.0,0.0
2017-11-10,80.247,80.682,79.993,80.001,9314000,0.0,0.0
2017-11-13,79.328,80.444,79.271,80.288,9303100,0.0,0.0
2017-11-14,79.862,80.223,79.46,79.804,11043800,0.0,0.0
2017-11-15,79.082,81.01,78.721,80.559,15384100,0.0,0.0
2017-11-16,80.838,81.273,80.657,80.789,9808000,0.0,0.0
2017-11-17,80.255,80.739,80.05,80.518,9017900,0.0,0.0
2017-11-20,80.772,81.346,80.206,81.232,9483200,0.0,0.0
2017-11-21,81.634,81.675,81.15,81.166,13389400,0.0,0.0
2017-11-22,81.248,81.65,80.887,80.928,7342200,0.0,0.0
2017-11-24,81.084,81.141,80.616,80.666,3680000,0.0,0.0
2017-11-27,80.657,81.33,80.346,80.346,13076200,0.0,0.0
2017-11-28,80.575,83.439,80.378,83.16,16773000,0.0,0.0
2017-11-29,84.021,85.506,83.652,85.104,21105500,0.0,0.0
2017-11-30,85.933,87.508,85.358,85.752,23945900,0.0,0.0
2017-12-01,86.064,86.409,83.849,85.974,19683500,0.0,0.0
2017-12-04,88.386,88.936,87.598,87.746,23576600,0.0,0.0
2017-12-05,86.622,88.123,85.424,86.737,17193900,0.0,0.0
2017-12-06,86.597,86.77,85.76,86.089,15476200,0.0,0.0
2017-12-07,85.285,86.302,85.104,85.834,13371800,0.0,0.0
2017-12-08,85.941,86.917,85.605,86.909,13506900,0.0,0.0
2017-12-11,86.737,87.016,86.4,86.655,10591200,0.0,0.0
2017-12-12,87.713,88.09,86.589,87.664,15508800,0.0,0.0
