Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-05-19,171.892,175.216,171.085,175.038,138700,0.0,0.0
2017-05-22,175.169,176.55,173.197,174.099,117700,0.0,0.0
2017-05-23,174.493,176.785,171.845,176.54,120300,0.0,0.0
2017-05-24,176.728,180.597,176.728,179.996,184300,0.0,0.0
2017-05-25,180.419,184.616,180.419,183.64,184700,0.0,0.0
2017-05-26,183.508,184.673,180.55,182.334,192300,0.0,0.0
2017-05-30,181.855,183.01,179.489,179.555,140300,0.0,0.0
2017-05-31,180.503,180.776,176.616,178.963,172100,0.0,0.0
2017-06-01,180.165,180.841,177.555,180.268,144700,0.0,0.0
2017-06-02,180.315,181.217,177.761,179.921,145000,0.0,0.0
2017-06-05,179.264,182.24,177.799,178.888,115300,0.0,0.0
2017-06-06,177.038,177.686,175.179,176.531,233500,0.0,0.0
2017-06-07,176.85,184.1,175.648,182.879,175400,0.0,0.0
2017-06-08,183.781,190.992,182.043,187.18,297700,0.0,0.0
2017-06-09,188.147,192.974,186.213,189.631,198000,0.0,0.0
2017-06-12,189.875,192.082,186.823,191.884,200100,0.0,0.0
2017-06-13,192.345,194.777,191.387,193.584,229400,0.0,0.0
2017-06-14,192.842,195.65,192.514,194.157,207600,0.0,0.0
2017-06-15,192.626,195.303,190.992,194.702,89500,0.0,0.0
2017-06-16,194.195,196.27,191.227,193.143,250300,0.0,0.0
2017-06-19,193.631,196.692,193.143,195.256,189000,0.0,0.0
2017-06-20,195.415,198.195,194.317,194.796,180000,0.0,0.0
2017-06-21,194.692,195.321,189.79,190.11,224300,0.0,0.0
2017-06-22,189.265,190.307,188.438,189.471,141000,0.0,0.0
2017-06-23,189.565,190.767,188.541,189.114,173900,0.0,0.0
2017-06-26,189.64,189.64,187.678,188.607,93300,0.0,0.0
2017-06-27,188.401,188.513,185.217,185.593,165100,0.0,0.0
2017-06-28,186.87,190.626,185.752,189.462,162000,0.0,0.0
2017-06-29,190.213,191.856,187.847,191.114,198800,0.0,0.0
2017-06-30,192.053,192.664,187.837,188.842,164800,0.0,0.0
2017-07-03,189.405,192.241,189.011,190.992,64000,0.0,0.0
2017-07-05,190.758,193.584,190.429,193.208,131700,0.0,0.0
2017-07-06,191.706,192.307,181.348,181.593,354300,0.0,0.0
2017-07-07,182.363,183.621,179.743,182.212,175500,0.0,0.0
2017-07-10,181.733,184.147,178.888,183.104,234200,0.0,0.0
2017-07-11,183.095,184.184,180.597,181.461,164500,0.0,0.0
2017-07-12,182.344,183.029,180.973,181.94,157800,0.0,0.0
2017-07-13,182.466,183.02,179.799,182.334,176600,0.0,0.0
2017-07-14,181.846,184.522,178.522,178.804,196600,0.0,0.0
2017-07-17,178.437,180.4,175.526,178.841,341100,0.0,0.0
2017-07-18,178.841,181.696,177.583,180.851,196600,0.0,0.0
2017-07-19,181.987,184.626,178.926,182.757,219600,0.0,0.0
2017-07-20,183.255,184.682,180.616,182.813,277700,0.0,0.0
2017-07-21,181.583,184.954,181.583,183.039,165800,0.0,0.0
2017-07-24,183.133,186.184,182.879,184.757,166500,0.0,0.0
2017-07-25,185.621,187.8,184.25,187.321,292600,0.0,0.0
2017-07-26,187.809,196.908,187.781,192.645,403200,0.0,0.0
2017-07-27,194.157,194.448,188.851,192.993,189600,0.0,0.0
2017-07-28,192.194,195.932,192.147,195.171,209600,0.0,0.0
2017-07-31,194.786,196.495,190.316,190.523,214600,0.0,0.0
2017-08-01,191.453,193.331,188.523,191.772,201800,0.0,0.0
2017-08-02,191.856,193.622,189.696,193.04,168300,0.0,0.0
2017-08-03,193.387,193.828,190.429,192.57,99000,0.0,0.0
2017-08-04,193.471,194.401,191.65,193.453,80700,0.0,0.0
2017-08-07,193.838,193.838,189.377,189.584,139500,0.0,0.0
2017-08-08,189.838,193.751,184.862,185.699,209600,0.33,0.0
2017-08-09,184.787,187.411,184.382,187.223,116000,0.0,0.0
2017-08-10,185.963,186.104,183.696,183.799,144700,0.0,0.0
2017-08-11,184.627,185.746,180.855,181.024,254400,0.0,0.0
2017-08-14,182.812,184.185,180.93,181.777,166700,0.0,0.0
2017-08-15,182.012,183.056,179.839,181.053,189000,0.0,0.0
2017-08-16,181.194,182.915,178.88,181.514,238900,0.0,0.0
2017-08-17,181.288,181.833,179.209,180.62,230200,0.0,0.0
2017-08-18,180.846,181.184,176.218,177.497,344000,0.0,0.0
2017-08-21,176.886,180.629,174.045,180.206,397000,0.0,0.0
2017-08-22,181.222,182.332,180.122,181.852,136000,0.0,0.0
2017-08-23,181.561,183.564,180.714,182.558,192800,0.0,0.0
2017-08-24,182.67,183.084,179.068,179.284,97500,0.0,0.0
2017-08-25,179.905,180.799,178.814,179.275,140400,0.0,0.0
2017-08-28,179.905,180.169,177.29,178.635,103900,0.0,0.0
2017-08-29,177.356,178.523,175.701,177.648,79000,0.0,0.0
2017-08-30,178.165,180.197,177.46,180.027,72000,0.0,0.0
2017-08-31,180.47,182.586,179.83,181.485,144000,0.0,0.0
2017-09-01,181.786,181.786,177.159,177.751,154300,0.0,0.0
2017-09-05,176.416,176.98,175.108,176.331,189300,0.0,0.0
2017-09-06,175.889,175.889,165.956,166.088,505200,0.0,0.0
2017-09-07,165.74,166.088,162.617,165.749,308500,0.0,0.0
2017-09-08,166.022,167.969,163.257,167.781,269900,0.0,0.0
2017-09-11,169.361,170.217,167.584,169.126,199100,0.0,0.0
2017-09-12,169.719,170.81,167.32,169.38,213100,0.0,0.0
2017-09-13,168.336,170.386,168.044,170.029,244300,0.0,0.0
2017-09-14,170.368,171.214,168.27,170.443,184100,0.0,0.0
2017-09-15,169.371,170.782,168.026,168.534,438200,0.0,0.0
2017-09-18,168.929,170.085,168.402,169.709,124000,0.0,0.0
2017-09-19,170.029,170.687,168.571,169.286,169600,0.0,0.0
2017-09-20,169.747,171.421,168.91,170.556,140400,0.0,0.0
2017-09-21,169.982,170.499,168.27,168.844,127000,0.0,0.0
2017-09-22,168.496,172.117,168.458,171.656,136200,0.0,0.0
2017-09-25,171.656,172.258,167.414,167.894,246400,0.0,0.0
2017-09-26,167.894,168.675,165.373,165.731,179200,0.0,0.0
2017-09-27,165.956,168.891,165.956,168.223,292000,0.0,0.0
2017-09-28,166.916,172.578,166.775,172.042,217600,0.0,0.0
2017-09-29,172.221,177.225,171.299,173.547,332600,0.0,0.0
2017-10-02,173.067,175.607,173.067,174.751,181200,0.0,0.0
2017-10-03,174.375,175.541,173.519,174.074,197100,0.0,0.0
2017-10-04,172.127,173.697,169.606,173.105,434000,0.0,0.0
2017-10-05,173.669,175.635,172.334,175.55,167000,0.0,0.0
2017-10-06,175.56,176.745,174.826,176.312,242000,0.0,0.0
2017-10-09,176.068,178.711,175.654,178.118,191300,0.0,0.0
2017-10-10,178.711,178.748,175.588,176.5,329400,0.0,0.0
2017-10-11,175.663,180.526,175.578,180.319,225600,0.0,0.0
2017-10-12,180.517,182.125,178.363,178.871,178000,0.0,0.0
2017-10-13,178.983,180.883,178.983,179.915,147700,0.0,0.0
2017-10-16,180.874,181.213,178.457,180.959,161500,0.0,0.0
2017-10-17,181.532,181.871,179.736,180.018,168900,0.0,0.0
2017-10-18,180.517,182.736,178.861,181.984,268400,0.0,0.0
2017-10-19,181.344,181.344,177.149,177.46,178300,0.0,0.0
2017-10-20,178.382,179.567,176.839,178.955,153300,0.0,0.0
2017-10-23,179.096,179.933,178.278,179.877,145400,0.0,0.0
2017-10-24,180.263,180.968,178.08,178.786,304400,0.0,0.0
2017-10-25,171.656,174.647,164.226,169.004,829400,0.0,0.0
2017-10-26,169.305,172.258,166.295,168.769,445500,0.0,0.0
2017-10-27,168.082,168.74,161.263,165.157,397100,0.0,0.0
2017-10-30,163.915,164.762,162.345,162.768,216700,0.0,0.0
2017-10-31,162.777,165.759,162.429,163.661,410400,0.0,0.0
2017-11-01,165.317,167.16,164.282,165.289,328800,0.0,0.0
2017-11-02,165.279,167.339,165.091,166.013,306200,0.0,0.0
2017-11-03,165.975,167.132,165.138,166.483,242300,0.0,0.0
2017-11-06,171.807,172.729,166.972,169.258,309400,0.0,0.0
2017-11-07,169.842,170.897,167.213,167.741,305700,0.33,0.0
2017-11-08,168.674,170.172,165.847,168.438,344900,0.0,0.0
2017-11-09,168.08,168.089,164.358,164.433,257000,0.0,0.0
2017-11-10,163.792,164.923,161.908,163.481,245000,0.0,0.0
2017-11-13,163.397,164.848,161.701,164.452,195200,0.0,0.0
2017-11-14,164.443,165.394,163.604,163.905,148600,0.0,0.0
2017-11-15,162.982,168.381,161.635,167.562,250500,0.0,0.0
2017-11-16,168.636,168.636,165.847,166.082,221900,0.0,0.0
2017-11-17,165.847,171.048,165.781,169.993,222500,0.0,0.0
2017-11-20,170.539,172.791,169.616,172.716,183600,0.0,0.0
2017-11-21,173.461,177.757,173.461,177.541,362900,0.0,0.0
2017-11-22,178.181,178.69,175.854,177.135,396900,0.0,0.0
2017-11-24,177.418,177.936,176.589,177.597,80400,0.0,0.0
2017-11-27,177.861,179.736,177.06,177.682,238300,0.0,0.0
2017-11-28,178.04,182.365,177.531,182.271,268400,0.0,0.0
2017-11-29,182.818,185.315,182.431,184.731,323800,0.0,0.0
2017-11-30,185.098,186.135,181.791,184.005,353900,0.0,0.0
2017-12-01,184.363,184.363,181.498,184.08,254700,0.0,0.0
2017-12-04,186.012,188.368,184.702,185.814,225100,0.0,0.0
2017-12-05,184.58,187.492,183.939,184.778,293700,0.0,0.0
2017-12-06,184.702,186.832,184.127,185.663,180400,0.0,0.0
2017-12-07,184.891,187.199,183.816,184.316,196000,0.0,0.0
2017-12-08,184.41,186.464,183.609,184.693,194200,0.0,0.0
2017-12-11,184.552,186.022,184.005,185.466,155600,0.0,0.0
2017-12-12,185.701,188.085,184.325,185.833,139800,0.0,0.0
2017-12-13,185.579,187.039,184.721,184.928,158900,0.0,0.0
2017-12-14,185.475,185.475,183.336,183.817,262000,0.0,0.0
2017-12-15,184.071,186.04,182.507,182.667,332800,0.0,0.0
2017-12-18,183.817,188.943,182.893,187.859,305200,0.0,0.0
2017-12-19,188.038,193.984,187.755,190.441,400800,0.0,0.0
2017-12-20,191.355,193.475,188.547,191.204,420700,0.0,0.0
2017-12-21,191.496,193.042,190.073,190.083,237500,0.0,0.0
2017-12-22,189.272,190.969,188.886,190.111,157000,0.0,0.0
2017-12-26,189.159,190.328,187.595,189.423,232100,0.0,0.0
2017-12-27,189.772,190.535,188.792,189.404,227600,0.0,0.0
2017-12-28,190.187,190.356,188.745,190.168,162700,0.0,0.0
2017-12-29,190.413,191.374,189.329,190.111,362400,0.0,0.0
2018-01-02,190.686,192.203,186.766,191.883,391600,0.0,0.0
2018-01-03,191.76,192.797,189.207,189.348,275800,0.0,0.0
2018-01-04,188.933,194.841,188.519,194.625,329300,0.0,0.0
2018-01-05,195.699,198.479,194.898,195.275,181600,0.0,0.0
2018-01-08,193.711,196.924,193.145,195.445,182000,0.0,0.0
2018-01-09,196.048,197.216,192.58,192.759,186400,0.0,0.0
2018-01-10,192.589,196.236,191.92,194.474,229700,0.0,0.0
2018-01-11,194.361,195.642,189.565,189.894,207500,0.0,0.0
2018-01-12,189.263,192.194,188.566,191.967,213700,0.0,0.0
2018-01-16,192.693,195.774,192.665,194.549,297600,0.0,0.0
2018-01-17,194.785,196.688,192.231,195.407,233900,0.0,0.0
2018-01-18,195.426,196.698,194.568,195.869,196300,0.0,0.0
2018-01-19,196.415,197.395,194.992,196.368,182500,0.0,0.0
2018-01-22,188.462,192.363,188.245,189.649,430900,0.0,0.0
2018-01-23,189.734,190.582,184.636,184.674,274100,0.0,0.0
2018-01-24,184.787,189.96,181.894,184.448,510300,0.0,0.0
2018-01-25,185.645,187.444,182.309,182.412,258200,0.0,0.0
2018-01-26,183.025,183.27,179.981,182.328,289400,0.0,0.0
2018-01-29,182.12,184.062,179.152,179.783,264500,0.0,0.0
2018-01-30,179.039,184.938,179.001,180.782,347400,0.0,0.0
2018-01-31,184.542,188.274,179.491,184.891,462300,0.0,0.0
2018-02-01,183.129,184.693,178.53,184.316,384100,0.0,0.0
2018-02-02,183.289,188.029,181.442,184.966,283000,0.0,0.0
2018-02-05,184.014,190.309,183.185,185.758,597800,0.0,0.0
2018-02-06,183.675,185.795,180.707,183.996,545600,0.0,0.0
2018-02-07,184.005,185.221,182.394,183.76,162800,0.0,0.0
2018-02-08,183.939,184.665,177.607,178.116,379300,0.0,0.0
2018-02-09,179.284,180.895,174.563,178.247,307000,0.0,0.0
2018-02-12,179.03,183.251,178.398,180.452,156600,0.0,0.0
2018-02-13,179.829,182.776,176.684,182.549,206300,0.42,0.0
2018-02-14,181.614,187.073,181.614,186.61,188000,0.0,0.0
2018-02-15,187.186,188.848,185.25,187.838,128300,0.0,0.0
2018-02-16,187.724,190.633,186.931,190.199,122900,0.0,0.0
2018-02-20,189.953,191.7,186.997,188.99,242300,0.0,0.0
2018-02-21,188.971,193.239,188.65,190.756,253600,0.0,0.0
2018-02-22,191.71,192.531,187.441,188.31,215200,0.0,0.0
2018-02-23,188.338,189.027,186.544,186.685,150100,0.0,0.0
2018-02-26,187.195,189.056,185.949,188.565,115100,0.0,0.0
2018-02-27,188.659,191.785,188.659,189.83,130200,0.0,0.0
2018-02-28,190.236,193.438,189.509,191.143,212000,0.0,0.0
2018-03-01,191.303,195.213,189.103,194.165,298900,0.0,0.0
2018-03-02,192.644,196.866,189.462,191.596,483900,0.0,0.0
2018-03-05,190.425,198.556,189.443,197.565,337400,0.0,0.0
2018-03-06,197.612,200.728,196.677,199.708,285100,0.0,0.0
2018-03-07,198.32,201.54,196.535,200.662,296800,0.0,0.0
2018-03-08,201.144,206.187,200.398,204.676,224000,0.0,0.0
2018-03-09,205.875,208.944,204.411,206.706,192100,0.0,0.0
2018-03-12,207.226,211.183,206.064,210.739,225500,0.0,0.0
2018-03-13,211.324,214.431,211.324,211.513,472400,0.0,0.0
2018-03-14,211.712,212.458,207.698,211.135,159600,0.0,0.0
2018-03-15,211.334,212.854,209.596,211.626,203800,0.0,0.0
2018-03-16,211.976,214.063,211.022,212.099,265300,0.0,0.0
2018-03-19,211.966,214.025,208.151,210.361,165300,0.0,0.0
2018-03-20,210.89,217.057,210.89,211.749,267400,0.0,0.0
2018-03-21,211.324,213.109,208.689,210.947,214100,0.0,0.0
2018-03-22,210.163,213.61,208.869,208.935,198300,0.0,0.0
2018-03-23,209.02,209.502,205.988,207.33,322100,0.0,0.0
2018-03-26,209.237,210.163,206.47,209.379,187500,0.0,0.0
2018-03-27,209.955,210.323,204.723,205.195,257000,0.0,0.0
2018-03-28,205.186,206.017,199.982,201.134,290200,0.0,0.0
2018-03-29,201.89,205.837,201.569,205.346,153900,0.0,0.0
2018-04-02,205.403,206.546,198.613,200.464,171200,0.0,0.0
2018-04-03,201.522,204.241,198.33,201.54,262800,0.0,0.0
2018-04-04,198.632,201.569,195.128,200.436,290900,0.0,0.0
2018-04-05,200.785,201.748,196.63,196.847,280300,0.0,0.0
2018-04-06,196.488,196.724,191.558,195.185,305000,0.0,0.0
2018-04-09,196.932,199.888,196.006,196.252,155800,0.0,0.0
2018-04-10,198.311,200.247,194.533,194.901,177500,0.0,0.0
2018-04-11,193.494,195.175,191.615,194.401,308500,0.0,0.0
2018-04-12,193.872,194.543,190.529,192.163,299500,0.0,0.0
2018-04-13,192.172,192.342,188.924,190.831,233500,0.0,0.0
2018-04-16,191.294,194.222,191.294,193.032,155400,0.0,0.0
2018-04-17,193.627,195.629,193.627,194.533,234700,0.0,0.0
2018-04-18,195.789,197.074,189.755,191.794,219400,0.0,0.0
2018-04-19,191.823,193.891,191.096,191.398,160900,0.0,0.0
2018-04-20,191.738,193.674,190.746,191.237,295600,0.0,0.0
2018-04-23,191.662,192.512,187.724,190.822,182000,0.0,0.0
2018-04-24,191.256,193.079,188.754,189.707,170500,0.0,0.0
2018-04-25,190.255,192.267,184.504,188.206,276400,0.0,0.0
2018-04-26,188.017,190.897,185.562,188.385,167500,0.0,0.0
2018-04-27,188.395,188.414,185.835,188.177,148800,0.0,0.0
2018-04-30,188.366,191.483,187.148,187.583,221900,0.0,0.0
2018-05-01,187.035,190.661,185.363,190.312,190100,0.0,0.0
2018-05-02,189.991,192.295,189.056,190.784,132600,0.0,0.0
2018-05-03,190.368,191.124,186.449,187.932,205300,0.0,0.0
2018-05-04,187.148,191.681,185.495,190.52,203400,0.0,0.0
2018-05-07,190.614,194.07,190.614,192.673,85600,0.0,0.0
2018-05-08,192.635,193.619,190.629,192.389,124800,0.42,0.0
2018-05-09,192.408,195.834,190.96,194.707,221300,0.0,0.0
2018-05-10,194.66,194.868,192.843,193.629,107800,0.0,0.0
2018-05-11,193.524,195.039,192.625,194.688,79700,0.0,0.0
2018-05-14,194.688,194.688,188.67,188.916,167100,0.0,0.0
2018-05-15,189.152,191.774,187.951,190.515,177200,0.0,0.0
2018-05-16,190.714,192.73,188.556,191.386,129200,0.0,0.0
2018-05-17,191.073,192.105,189.626,191.935,97800,0.0,0.0
2018-05-18,192.398,195.133,190.865,193.733,163500,0.0,0.0
2018-05-21,194.225,199.553,194.225,199.288,167600,0.0,0.0
2018-05-22,199.202,201.644,197.726,199.023,139700,0.0,0.0
2018-05-23,198.133,198.909,196.742,198.739,148700,0.0,0.0
2018-05-24,199.051,200.584,197.452,200.461,138000,0.0,0.0
2018-05-25,200.395,200.395,198.455,199.25,147300,0.0,0.0
2018-05-29,198.398,200.045,197.225,199.619,156100,0.0,0.0
2018-05-30,199.893,204.71,199.893,204.549,204800,0.0,0.0
2018-05-31,203.404,206.016,201.767,202.183,161400,0.0,0.0
2018-06-01,204.35,207.218,203.196,205.212,183500,0.0,0.0
2018-06-04,205.249,206.641,203.149,206.253,136900,0.0,0.0
2018-06-05,204.407,206.536,195.947,197.499,250400,0.0,0.0
2018-06-06,197.3,200.281,197.3,199.931,142700,0.0,0.0
2018-06-07,201.114,204.152,200.206,201.048,135700,0.0,0.0
2018-06-08,201.407,204.275,200.092,203.357,169800,0.0,0.0
2018-06-11,203.868,206.962,203.868,206.432,143500,0.0,0.0
2018-06-12,206.215,208.174,201.634,203.906,111800,0.0,0.0
2018-06-13,204.966,206.631,202.24,205.089,124300,0.0,0.0
2018-06-14,206.007,206.82,203.792,205.647,159800,0.0,0.0
2018-06-15,205.032,205.032,200.802,203.565,276200,0.0,0.0
2018-06-18,202.95,204.521,201.086,202.392,176300,0.0,0.0
2018-06-19,200.717,202.95,200.13,202.827,184700,0.0,0.0
2018-06-20,202.827,204.615,199.524,201.606,179500,0.0,0.0
2018-06-21,201.105,201.493,198.89,200.329,150500,0.0,0.0
2018-06-22,202.023,205.855,198.975,199.676,176300,0.0,0.0
2018-06-25,198.805,199.666,193.477,194.395,152100,0.0,0.0
2018-06-26,193.818,194.878,190.364,191.831,315300,0.0,0.0
2018-06-27,191.348,197.565,189.181,189.559,188100,0.0,0.0
2018-06-28,189.938,192.304,188.85,191.774,187500,0.0,0.0
2018-06-29,191.991,193.619,186.247,187.241,200600,0.0,0.0
2018-07-02,185.755,190.392,184.667,189.947,215900,0.0,0.0
2018-07-03,191.168,192.143,188.263,188.887,165100,0.0,0.0
2018-07-05,188.869,189.455,186.001,189.067,188000,0.0,0.0
2018-07-06,188.963,193.222,187.175,191.679,144000,0.0,0.0
2018-07-09,192.474,194.376,191.622,191.916,173400,0.0,0.0
2018-07-10,192.559,193.307,189.266,190.809,167300,0.0,0.0
2018-07-11,190.411,193.903,189.654,193.155,229000,0.0,0.0
2018-07-12,193.439,196.146,192.077,195.502,172600,0.0,0.0
2018-07-13,196.193,197.736,193.165,194.811,181800,0.0,0.0
2018-07-16,194.546,196.146,193.666,194.925,124900,0.0,0.0
2018-07-17,195.162,198.048,194.575,196.449,193300,0.0,0.0
2018-07-18,197.054,199.59,195.067,198.502,182200,0.0,0.0
2018-07-19,197.527,199.581,195.994,197.698,120400,0.0,0.0
2018-07-20,197.026,199.202,196.136,198.937,257400,0.0,0.0
2018-07-23,198.531,200.329,197.783,199.212,204400,0.0,0.0
2018-07-24,199.96,200.565,197.783,198.351,534700,0.0,0.0
2018-07-25,189.313,199.231,189.313,192.02,643500,0.0,0.0
2018-07-26,191.528,193.941,189.219,189.616,235000,0.0,0.0
2018-07-27,189.408,190.666,187.175,187.941,170700,0.0,0.0
2018-07-30,188.036,188.641,178.582,181.894,225800,0.0,0.0
2018-07-31,182.102,183.843,179.329,183.37,298700,0.0,0.0
2018-08-01,182.727,187.345,181.648,183.143,212100,0.0,0.0
2018-08-02,182.604,184.913,180.049,180.569,285900,0.0,0.0
2018-08-03,181.714,181.714,177.295,179.462,182700,0.0,0.0
2018-08-06,179.083,180.314,178.345,179.5,203500,0.0,0.0
2018-08-07,179.055,180.115,178.866,179.273,124200,0.0,0.0
2018-08-08,179.292,179.453,176.02,176.627,250600,0.42,0.0
2018-08-09,176.646,179.662,176.209,176.389,159300,0.0,0.0
2018-08-10,175.707,177.831,175.033,176.854,113700,0.0,0.0
2018-08-13,176.664,178.049,176.181,176.37,129200,0.0,0.0
2018-08-14,176.949,177.66,176.266,176.826,134900,0.0,0.0
2018-08-15,176.295,178.248,176.067,177.585,145800,0.0,0.0
2018-08-16,178.011,179.387,177.774,178.277,102700,0.0,0.0
